antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({""Firemind's Research"", 'Disdainful Stroke'})",frozenset({'Maximize Velocity'}),0.04502541757443718,0.05010893246187364,0.03122730573710966,0.6935483870967741,13.840813464235623,0.028971130128804527,3.0996445361770433
frozenset({'Maximize Velocity'}),"frozenset({""Firemind's Research"", 'Disdainful Stroke'})",0.05010893246187364,0.04502541757443718,0.03122730573710966,0.6231884057971014,13.840813464235623,0.028971130128804527,2.5343556225909167
"frozenset({'Flower', 'Knight of Autumn'})","frozenset({'Emmara, Soul of the Accord'})",0.053013798111837325,0.054466230936819175,0.03994190268700073,0.7534246575342467,13.832876712328769,0.03705444091620349,3.834664730089569
"frozenset({'Emmara, Soul of the Accord'})","frozenset({'Flower', 'Knight of Autumn'})",0.054466230936819175,0.053013798111837325,0.03994190268700073,0.7333333333333333,13.832876712328767,0.03705444091620349,3.551198257080609
frozenset({'Thought Erasure'}),"frozenset({'Blood Operative', 'Doom Whisperer'})",0.05664488017429194,0.01670297748729121,0.013071895424836602,0.23076923076923078,13.816053511705688,0.012125757266515096,1.2782861292665215
"frozenset({'Blood Operative', 'Doom Whisperer'})",frozenset({'Thought Erasure'}),0.01670297748729121,0.05664488017429194,0.013071895424836602,0.782608695652174,13.816053511705686,0.012125757266515096,4.339433551198258
frozenset({'March of the Multitudes'}),"frozenset({'Flower', 'Trostani Discordant'})",0.0682643427741467,0.050835148874364564,0.04793028322440087,0.7021276595744681,13.811854103343464,0.04446005519666647,3.1864820002074903
"frozenset({'Flower', 'Trostani Discordant'})",frozenset({'March of the Multitudes'}),0.050835148874364564,0.0682643427741467,0.04793028322440087,0.9428571428571427,13.811854103343462,0.04446005519666647,16.305374001452396
"frozenset({'Blood Operative', 'Ritual of Soot'})",frozenset({'Thief of Sanity'}),0.013798111837327523,0.06100217864923747,0.011619462599854757,0.8421052631578948,13.80451127819549,0.010777747716531946,5.946986201888165
frozenset({'Thief of Sanity'}),"frozenset({'Blood Operative', 'Ritual of Soot'})",0.06100217864923747,0.013798111837327523,0.011619462599854757,0.19047619047619047,13.804511278195488,0.010777747716531946,1.2182493912597718
frozenset({'Murmuring Mystic'}),"frozenset({'Arclight Phoenix', 'Ral, Izzet Viceroy'})",0.03776325344952796,0.03631082062454612,0.01888162672476398,0.5,13.77,0.017510412002558897,1.9273783587509077
"frozenset({'Arclight Phoenix', 'Ral, Izzet Viceroy'})",frozenset({'Murmuring Mystic'}),0.03631082062454612,0.03776325344952796,0.01888162672476398,0.52,13.77,0.017510412002558897,2.0046598886468168
"frozenset({'Emmara, Soul of the Accord'})","frozenset({'Knight of Autumn', 'March of the Multitudes'})",0.054466230936819175,0.05809731299927379,0.04357298474945534,0.8,13.77,0.040408643082828224,4.7095134350036325
"frozenset({'Knight of Autumn', 'March of the Multitudes'})","frozenset({'Emmara, Soul of the Accord'})",0.05809731299927379,0.054466230936819175,0.04357298474945534,0.75,13.77,0.040408643082828224,3.7821350762527235
"frozenset({'Trostani Discordant', 'Emmara, Soul of the Accord'})",frozenset({'Flower'}),0.05156136528685548,0.06245461147421932,0.04429920116194626,0.8591549295774648,13.756469046839173,0.0410789561258754,6.656572258533042
frozenset({'Flower'}),"frozenset({'Trostani Discordant', 'Emmara, Soul of the Accord'})",0.06245461147421932,0.05156136528685548,0.04429920116194626,0.7093023255813953,13.756469046839173,0.0410789561258754,3.262628903413216
frozenset({'Dream Eater'}),"frozenset({'Ritual of Soot', 'Thief of Sanity'})",0.03195352214960058,0.04793028322440087,0.021060275962236745,0.6590909090909091,13.75103305785124,0.019528734595589223,2.7927378358750907
"frozenset({'Ritual of Soot', 'Thief of Sanity'})",frozenset({'Dream Eater'}),0.04793028322440087,0.03195352214960058,0.021060275962236745,0.4393939393939394,13.75103305785124,0.019528734595589223,1.7267856091385505
frozenset({'Thief of Sanity'}),"frozenset({'Thought Erasure', 'Dream Eater'})",0.06100217864923747,0.02251270878721859,0.01888162672476398,0.30952380952380953,13.748847926267281,0.017508302441447812,1.415671249342649
"frozenset({'Thought Erasure', 'Dream Eater'})",frozenset({'Thief of Sanity'}),0.02251270878721859,0.06100217864923747,0.01888162672476398,0.8387096774193549,13.748847926267281,0.017508302441447812,5.821786492374729
"frozenset({'Flower', 'Nullhide Ferox'})",frozenset({'March of the Multitudes'}),0.011619462599854757,0.0682643427741467,0.010893246187363835,0.9375000000000001,13.733377659574469,0.010100051209595971,14.907770515613679
frozenset({'March of the Multitudes'}),"frozenset({'Flower', 'Nullhide Ferox'})",0.0682643427741467,0.011619462599854757,0.010893246187363835,0.1595744680851064,13.733377659574469,0.010100051209595971,1.1760477280457424
frozenset({'March of the Multitudes'}),"frozenset({'Trostani Discordant', 'Conclave Tribunal'})",0.0682643427741467,0.05809731299927379,0.054466230936819175,0.7978723404255319,13.733377659574467,0.05050025604797986,4.659939609372014
"frozenset({'Trostani Discordant', 'Conclave Tribunal'})",frozenset({'March of the Multitudes'}),0.05809731299927379,0.0682643427741467,0.054466230936819175,0.9375,13.733377659574467,0.05050025604797986,14.907770515613652
frozenset({'Thought Erasure'}),"frozenset({'Dead Weight', 'Thief of Sanity'})",0.05664488017429194,0.013071895424836602,0.010167029774872912,0.1794871794871795,13.73076923076923,0.009426573824882167,1.2028186274509804
"frozenset({'Flower', 'Conclave Tribunal'})",frozenset({'Assure'}),0.05664488017429194,0.013071895424836602,0.010167029774872912,0.1794871794871795,13.73076923076923,0.009426573824882167,1.2028186274509804
frozenset({'Assure'}),"frozenset({'Flower', 'Conclave Tribunal'})",0.013071895424836602,0.05664488017429194,0.010167029774872912,0.7777777777777777,13.73076923076923,0.009426573824882167,4.2450980392156845
"frozenset({'Dead Weight', 'Thief of Sanity'})",frozenset({'Thought Erasure'}),0.013071895424836602,0.05664488017429194,0.010167029774872912,0.7777777777777777,13.73076923076923,0.009426573824882167,4.2450980392156845
"frozenset({'Conclave Tribunal', 'March of the Multitudes'})",frozenset({'Flower'}),0.05519244734931009,0.06245461147421932,0.04720406681190995,0.855263157894737,13.694155446756428,0.043757043956397484,6.477586320723581
frozenset({'Flower'}),"frozenset({'Conclave Tribunal', 'March of the Multitudes'})",0.06245461147421932,0.05519244734931009,0.04720406681190995,0.7558139534883721,13.694155446756426,0.043757043956397484,3.869211882283778
frozenset({'Flower'}),"frozenset({'Trostani Discordant', 'Venerated Loxodon'})",0.06245461147421932,0.04502541757443718,0.03848946986201888,0.6162790697674418,13.687359339834957,0.03567742490094292,2.4887216390484364
"frozenset({'Trostani Discordant', 'Venerated Loxodon'})",frozenset({'Flower'}),0.04502541757443718,0.06245461147421932,0.03848946986201888,0.8548387096774193,13.687359339834957,0.03567742490094292,6.458646009844263
frozenset({'March of the Multitudes'}),"frozenset({'Emmara, Soul of the Accord', 'Dawn of Hope'})",0.0682643427741467,0.02178649237472767,0.020334059549745823,0.2978723404255319,13.672340425531914,0.01884681896643108,1.393213177526903
"frozenset({'Emmara, Soul of the Accord', 'Dawn of Hope'})",frozenset({'March of the Multitudes'}),0.02178649237472767,0.0682643427741467,0.020334059549745823,0.9333333333333332,13.672340425531914,0.01884681896643108,13.976034858387779
"frozenset({'Emmara, Soul of the Accord'})",frozenset({'Flower'}),0.054466230936819175,0.06245461147421932,0.04647785039941903,0.8533333333333333,13.663255813953487,0.04307618310779488,6.392354921766684
frozenset({'Flower'}),"frozenset({'Emmara, Soul of the Accord'})",0.06245461147421932,0.054466230936819175,0.04647785039941903,0.7441860465116279,13.663255813953487,0.04307618310779488,3.696177460883343
"frozenset({'Conclave Tribunal', 'Emmara, Soul of the Accord'})",frozenset({'March of the Multitudes'}),0.053013798111837325,0.0682643427741467,0.04938271604938271,0.9315068493150684,13.645584377732439,0.04576376396331684,13.603340595497448
frozenset({'March of the Multitudes'}),"frozenset({'Conclave Tribunal', 'Emmara, Soul of the Accord'})",0.0682643427741467,0.053013798111837325,0.04938271604938271,0.7234042553191489,13.645584377732439,0.04576376396331684,3.4237193452879717
"frozenset({'Nullhide Ferox', 'Venerated Loxodon'})",frozenset({'Trostani Discordant'}),0.013071895424836602,0.07334785766158315,0.013071895424836602,1.0,13.633663366336634,0.012113099899848587,inf
"frozenset({'Flower', 'Citywide Bust'})",frozenset({'Trostani Discordant'}),0.010893246187363835,0.07334785766158315,0.010893246187363835,1.0,13.633663366336634,0.010094249916540489,inf
"frozenset({'Citywide Bust', 'Emmara, Soul of the Accord'})",frozenset({'Trostani Discordant'}),0.010893246187363835,0.07334785766158315,0.010893246187363835,1.0,13.633663366336634,0.010094249916540489,inf
frozenset({'Trostani Discordant'}),"frozenset({'Citywide Bust', 'Emmara, Soul of the Accord'})",0.07334785766158315,0.010893246187363835,0.010893246187363835,0.14851485148514854,13.633663366336634,0.010094249916540489,1.1616253736636772
frozenset({'Trostani Discordant'}),"frozenset({'Nullhide Ferox', 'March of the Multitudes'})",0.07334785766158315,0.014524328249818447,0.014524328249818447,0.19801980198019803,13.633663366336634,0.013458999888720652,1.228802998108251
"frozenset({'Nullhide Ferox', 'March of the Multitudes'})",frozenset({'Trostani Discordant'}),0.014524328249818447,0.07334785766158315,0.014524328249818447,1.0,13.633663366336634,0.013458999888720652,inf
frozenset({'Trostani Discordant'}),"frozenset({'Nullhide Ferox', 'Emmara, Soul of the Accord'})",0.07334785766158315,0.013798111837327523,0.013798111837327523,0.18811881188118812,13.633663366336634,0.01278604989428462,1.2147120817613404
"frozenset({'Nullhide Ferox', 'Emmara, Soul of the Accord'})",frozenset({'Trostani Discordant'}),0.013798111837327523,0.07334785766158315,0.013798111837327523,1.0,13.633663366336634,0.01278604989428462,inf
"frozenset({'Kraul Harpooner', 'March of the Multitudes'})",frozenset({'Trostani Discordant'}),0.015250544662309368,0.07334785766158315,0.015250544662309368,1.0,13.633663366336634,0.014131949883156684,inf
frozenset({'Trostani Discordant'}),"frozenset({'Flower', 'Citywide Bust'})",0.07334785766158315,0.010893246187363835,0.010893246187363835,0.14851485148514854,13.633663366336634,0.010094249916540489,1.1616253736636772
"frozenset({'Citywide Bust', 'March of the Multitudes'})",frozenset({'Trostani Discordant'}),0.010893246187363835,0.07334785766158315,0.010893246187363835,1.0,13.633663366336634,0.010094249916540489,inf
frozenset({'Trostani Discordant'}),"frozenset({'Citywide Bust', 'March of the Multitudes'})",0.07334785766158315,0.010893246187363835,0.010893246187363835,0.14851485148514854,13.633663366336634,0.010094249916540489,1.1616253736636772
frozenset({'Trostani Discordant'}),"frozenset({'Kraul Harpooner', 'March of the Multitudes'})",0.07334785766158315,0.015250544662309368,0.015250544662309368,0.2079207920792079,13.633663366336632,0.014131949883156684,1.2432461873638343
frozenset({'Trostani Discordant'}),"frozenset({'Nullhide Ferox', 'Venerated Loxodon'})",0.07334785766158315,0.013071895424836602,0.013071895424836602,0.1782178217821782,13.633663366336632,0.012113099899848587,1.2009607055673674
frozenset({'Flower'}),"frozenset({'Trostani Discordant', 'Conclave Tribunal'})",0.06245461147421932,0.05809731299927379,0.04938271604938271,0.7906976744186046,13.609883720930231,0.04575427093831696,4.500201726781246
"frozenset({'Trostani Discordant', 'Conclave Tribunal'})",frozenset({'Flower'}),0.05809731299927379,0.06245461147421932,0.04938271604938271,0.8499999999999999,13.609883720930231,0.04575427093831696,6.250302590171866
"frozenset({'Conclave Tribunal', 'Knight of Autumn'})","frozenset({'Emmara, Soul of the Accord'})",0.06172839506172839,0.054466230936819175,0.0457516339869281,0.7411764705882353,13.608,0.042389520966136796,3.653198653198654
"frozenset({'Emmara, Soul of the Accord'})","frozenset({'Conclave Tribunal', 'Knight of Autumn'})",0.054466230936819175,0.06172839506172839,0.0457516339869281,0.8399999999999999,13.607999999999999,0.042389520966136796,5.864197530864192
"frozenset({'Knight of Autumn', 'Venerated Loxodon'})",frozenset({'March of the Multitudes'}),0.04066811909949165,0.0682643427741467,0.03776325344952796,0.9285714285714286,13.60258358662614,0.03498707102734044,13.044299201161952
frozenset({'March of the Multitudes'}),"frozenset({'Knight of Autumn', 'Venerated Loxodon'})",0.0682643427741467,0.04066811909949165,0.03776325344952796,0.5531914893617021,13.60258358662614,0.03498707102734044,2.147076114396376
frozenset({'Thought Erasure'}),"frozenset({'Ritual of Soot', 'Dream Eater'})",0.05664488017429194,0.02832244008714597,0.02178649237472767,0.38461538461538464,13.579881656804735,0.020182171149747723,1.5789760348583877
"frozenset({'Ritual of Soot', 'Dream Eater'})",frozenset({'Thought Erasure'}),0.02832244008714597,0.05664488017429194,0.02178649237472767,0.7692307692307693,13.579881656804735,0.020182171149747723,4.087872185911403
"frozenset({'Emmara, Soul of the Accord', 'Venerated Loxodon'})",frozenset({'Flower'}),0.04720406681190995,0.06245461147421932,0.03994190268700073,0.8461538461538461,13.54830053667263,0.0369937910342598,6.094045025417574
"frozenset({'Emmara, Soul of the Accord', 'Knight of Autumn'})",frozenset({'Flower'}),0.04720406681190995,0.06245461147421932,0.03994190268700073,0.8461538461538461,13.54830053667263,0.0369937910342598,6.094045025417574
frozenset({'Flower'}),"frozenset({'Emmara, Soul of the Accord', 'Venerated Loxodon'})",0.06245461147421932,0.04720406681190995,0.03994190268700073,0.6395348837209303,13.54830053667263,0.0369937910342598,2.643240330779863
frozenset({'Flower'}),"frozenset({'Emmara, Soul of the Accord', 'Knight of Autumn'})",0.06245461147421932,0.04720406681190995,0.03994190268700073,0.6395348837209303,13.54830053667263,0.0369937910342598,2.643240330779863
frozenset({'March of the Multitudes'}),"frozenset({'Emmara, Soul of the Accord', 'Venerated Loxodon'})",0.0682643427741467,0.04720406681190995,0.04357298474945534,0.6382978723404256,13.522094926350245,0.0403506301522734,2.634200521167073
"frozenset({'Emmara, Soul of the Accord', 'Knight of Autumn'})",frozenset({'March of the Multitudes'}),0.04720406681190995,0.0682643427741467,0.04357298474945534,0.9230769230769231,13.522094926350245,0.0403506301522734,12.112563543936101
"frozenset({'Emmara, Soul of the Accord', 'Venerated Loxodon'})",frozenset({'March of the Multitudes'}),0.04720406681190995,0.0682643427741467,0.04357298474945534,0.9230769230769231,13.522094926350245,0.0403506301522734,12.112563543936101
frozenset({'March of the Multitudes'}),"frozenset({'Emmara, Soul of the Accord', 'Knight of Autumn'})",0.0682643427741467,0.04720406681190995,0.04357298474945534,0.6382978723404256,13.522094926350245,0.0403506301522734,2.634200521167073
frozenset({'Maximize Velocity'}),"frozenset({""Firemind's Research"", 'Niv-Mizzet, Parun'})",0.05010893246187364,0.04502541757443718,0.030501089324618737,0.6086956521739131,13.518934081346424,0.028244913716313606,2.440490599531994
"frozenset({""Firemind's Research"", 'Niv-Mizzet, Parun'})",frozenset({'Maximize Velocity'}),0.04502541757443718,0.05010893246187364,0.030501089324618737,0.6774193548387096,13.518934081346423,0.028244913716313606,2.944662309368191
"frozenset({'March of the Multitudes', 'Dawn of Hope'})",frozenset({'Flower'}),0.023238925199709513,0.06245461147421932,0.0196078431372549,0.84375,13.509811046511627,0.0181564650928286,6.000290486564997
frozenset({'Flower'}),"frozenset({'March of the Multitudes', 'Dawn of Hope'})",0.06245461147421932,0.023238925199709513,0.0196078431372549,0.313953488372093,13.509811046511627,0.0181564650928286,1.4237534310648303
frozenset({'Assure'}),"frozenset({'Conclave Tribunal', 'Knight of Autumn'})",0.013071895424836602,0.06172839506172839,0.010893246187363835,0.8333333333333334,13.500000000000002,0.010086339062373922,5.629629629629631
"frozenset({'Conclave Tribunal', 'Knight of Autumn'})",frozenset({'Assure'}),0.06172839506172839,0.013071895424836602,0.010893246187363835,0.17647058823529413,13.5,0.010086339062373922,1.1984126984126986
"frozenset({'Thought Erasure', 'Ral, Izzet Viceroy'})",frozenset({'Thief of Sanity'}),0.012345679012345678,0.06100217864923747,0.010167029774872912,0.8235294117647058,13.5,0.00941391645821566,5.320987654320986
frozenset({'Thief of Sanity'}),"frozenset({'Thought Erasure', 'Ral, Izzet Viceroy'})",0.06100217864923747,0.012345679012345678,0.010167029774872912,0.16666666666666666,13.5,0.00941391645821566,1.1851851851851851
"frozenset({'Goblin Electromancer', 'Maximize Velocity'})","frozenset({""Firemind's Research""})",0.03413217138707335,0.05519244734931009,0.025417574437182282,0.7446808510638299,13.492441209406497,0.02353373636498361,3.70049624788187
"frozenset({""Firemind's Research""})","frozenset({'Goblin Electromancer', 'Maximize Velocity'})",0.05519244734931009,0.03413217138707335,0.025417574437182282,0.46052631578947373,13.492441209406495,0.02353373636498361,1.7903891457215224
"frozenset({'Emmara, Soul of the Accord'})",frozenset({'March of the Multitudes'}),0.054466230936819175,0.0682643427741467,0.05010893246187364,0.9199999999999999,13.477021276595744,0.046390831003586784,11.646695715323155
frozenset({'March of the Multitudes'}),"frozenset({'Emmara, Soul of the Accord'})",0.0682643427741467,0.054466230936819175,0.05010893246187364,0.7340425531914894,13.477021276595744,0.046390831003586784,3.5552069716775603
"frozenset({'Conclave Tribunal', 'March of the Multitudes'})",frozenset({'Trostani Discordant'}),0.05519244734931009,0.07334785766158315,0.054466230936819175,0.986842105263158,13.454273058884837,0.05041798316464756,70.42556281772006
frozenset({'Trostani Discordant'}),"frozenset({'Conclave Tribunal', 'March of the Multitudes'})",0.07334785766158315,0.05519244734931009,0.054466230936819175,0.7425742574257426,13.454273058884835,0.05041798316464756,3.67021395452768
frozenset({'Flower'}),"frozenset({'Knight of Autumn', 'Venerated Loxodon'})",0.06245461147421932,0.04066811909949165,0.03413217138707335,0.5465116279069767,13.438330564784053,0.03159225980932732,2.115449788652403
"frozenset({'Knight of Autumn', 'Venerated Loxodon'})",frozenset({'Flower'}),0.04066811909949165,0.06245461147421932,0.03413217138707335,0.8392857142857143,13.438330564784053,0.03159225980932732,5.8336157508270805
frozenset({'Trostani Discordant'}),"frozenset({'Emmara, Soul of the Accord', 'March of the Multitudes'})",0.07334785766158315,0.05010893246187364,0.04938271604938271,0.6732673267326732,13.436074042186826,0.045707333203595324,2.90724235822275
"frozenset({'Emmara, Soul of the Accord', 'March of the Multitudes'})",frozenset({'Trostani Discordant'}),0.05010893246187364,0.07334785766158315,0.04938271604938271,0.9855072463768115,13.436074042186826,0.045707333203595324,63.938997821350476
"frozenset({""Firemind's Research""})","frozenset({'Disdainful Stroke', 'Maximize Velocity'})",0.05519244734931009,0.04212055192447349,0.03122730573710966,0.5657894736842105,13.432622504537205,0.028902569392694272,2.2060253955678792
"frozenset({'Disdainful Stroke', 'Maximize Velocity'})","frozenset({""Firemind's Research""})",0.04212055192447349,0.05519244734931009,0.03122730573710966,0.7413793103448276,13.432622504537205,0.028902569392694272,3.653255870249335
"frozenset({'Discovery', 'Thief of Sanity'})",frozenset({'Thought Erasure'}),0.01815541031227306,0.05664488017429194,0.013798111837327523,0.7599999999999999,13.416923076923077,0.012769700795673711,3.9306463326071155
frozenset({'Thought Erasure'}),"frozenset({'Discovery', 'Thief of Sanity'})",0.05664488017429194,0.01815541031227306,0.013798111837327523,0.24358974358974358,13.416923076923077,0.012769700795673711,1.2980318304346221
"frozenset({'Venerated Loxodon', 'March of the Multitudes'})",frozenset({'Trostani Discordant'}),0.04357298474945534,0.07334785766158315,0.042846768336964415,0.9833333333333333,13.406435643564356,0.03965078325367103,55.59912854030484
frozenset({'Trostani Discordant'}),"frozenset({'Venerated Loxodon', 'March of the Multitudes'})",0.07334785766158315,0.04357298474945534,0.042846768336964415,0.5841584158415841,13.406435643564356,0.03965078325367103,2.299979250959643
"frozenset({'Venerated Loxodon', 'Dawn of Hope'})","frozenset({'Emmara, Soul of the Accord'})",0.026870007262164125,0.054466230936819175,0.0196078431372549,0.7297297297297297,13.397837837837837,0.018144335116439862,3.498474945533769
"frozenset({'Emmara, Soul of the Accord'})","frozenset({'Venerated Loxodon', 'Dawn of Hope'})",0.054466230936819175,0.026870007262164125,0.0196078431372549,0.36,13.397837837837837,0.018144335116439862,1.5205156136528686
"frozenset({'Thief of Sanity', 'Ritual of Soot'})",frozenset({'Thought Erasure'}),0.04793028322440087,0.05664488017429194,0.03631082062454612,0.7575757575757577,13.374125874125877,0.03359581547458006,3.8913398692810475
frozenset({'Thought Erasure'}),"frozenset({'Thief of Sanity', 'Ritual of Soot'})",0.05664488017429194,0.04793028322440087,0.03631082062454612,0.6410256410256411,13.374125874125875,0.03359581547458006,2.6521942110177408
frozenset({'March of the Multitudes'}),"frozenset({'Nullhide Ferox', 'Knight of Autumn'})",0.0682643427741467,0.01597676107480029,0.014524328249818447,0.2127659574468085,13.317214700193425,0.013433685155387636,1.2499754656617401
"frozenset({'Nullhide Ferox', 'Knight of Autumn'})",frozenset({'March of the Multitudes'}),0.01597676107480029,0.0682643427741467,0.014524328249818447,0.9090909090909092,13.317214700193425,0.013433685155387636,10.249092229484395
frozenset({'Trostani Discordant'}),"frozenset({'Knight of Autumn', 'March of the Multitudes'})",0.07334785766158315,0.05809731299927379,0.05664488017429194,0.7722772277227723,13.292821782178217,0.05238356672990076,4.136181364655363
"frozenset({'Knight of Autumn', 'March of the Multitudes'})",frozenset({'Trostani Discordant'}),0.05809731299927379,0.07334785766158315,0.05664488017429194,0.9749999999999999,13.292821782178216,0.05238356672990076,37.06608569353648
"frozenset({'Disdainful Stroke', 'Thief of Sanity'})",frozenset({'Dream Eater'}),0.04793028322440087,0.03195352214960058,0.020334059549745823,0.42424242424242425,13.276859504132233,0.0188025181830983,1.6813438825822729
frozenset({'Dream Eater'}),"frozenset({'Disdainful Stroke', 'Thief of Sanity'})",0.03195352214960058,0.04793028322440087,0.020334059549745823,0.6363636363636364,13.276859504132231,0.0188025181830983,2.6181917211328978
frozenset({'Trostani Discordant'}),"frozenset({'March of the Multitudes', 'Dawn of Hope'})",0.07334785766158315,0.023238925199709513,0.02251270878721859,0.3069306930693069,13.207611386138614,0.02080818340946212,1.4093266936404192
"frozenset({'March of the Multitudes', 'Dawn of Hope'})",frozenset({'Trostani Discordant'}),0.023238925199709513,0.07334785766158315,0.02251270878721859,0.96875,13.207611386138614,0.02080818340946212,29.65286855482934
"frozenset({'Assure', 'Knight of Autumn'})",frozenset({'Flower'}),0.012345679012345678,0.06245461147421932,0.010167029774872912,0.8235294117647058,13.186046511627907,0.009395985188771439,5.3127572016460896
frozenset({'Flower'}),"frozenset({'Assure', 'Knight of Autumn'})",0.06245461147421932,0.012345679012345678,0.010167029774872912,0.1627906976744186,13.186046511627906,0.009395985188771439,1.1796982167352537
"frozenset({""Firemind's Research"", 'Goblin Electromancer'})",frozenset({'Maximize Velocity'}),0.03848946986201888,0.05010893246187364,0.025417574437182282,0.6603773584905661,13.178835110746515,0.023488908191373056,2.7969014766400395
frozenset({'Maximize Velocity'}),"frozenset({""Firemind's Research"", 'Goblin Electromancer'})",0.05010893246187364,0.03848946986201888,0.025417574437182282,0.5072463768115942,13.178835110746515,0.023488908191373056,1.951300781750609
"frozenset({'Flower', 'Venerated Loxodon'})",frozenset({'Trostani Discordant'}),0.03994190268700073,0.07334785766158315,0.03848946986201888,0.9636363636363635,13.137893789378936,0.03555981686899994,25.48293391430638
frozenset({'Trostani Discordant'}),"frozenset({'Flower', 'Venerated Loxodon'})",0.07334785766158315,0.03994190268700073,0.03848946986201888,0.5247524752475247,13.137893789378936,0.03555981686899994,2.0201222464294357
"frozenset({'Thief of Sanity', 'Sinister Sabotage'})",frozenset({'Thought Erasure'}),0.03122730573710966,0.05664488017429194,0.023238925199709513,0.7441860465116279,13.137745974955278,0.021470058208064958,3.6876609229550406
frozenset({'Thought Erasure'}),"frozenset({'Thief of Sanity', 'Sinister Sabotage'})",0.05664488017429194,0.03122730573710966,0.023238925199709513,0.4102564102564103,13.137745974955278,0.021470058208064958,1.6427015250544665
frozenset({'Pelt Collector'}),frozenset({'Kraul Harpooner'}),0.014524328249818447,0.06100217864923747,0.011619462599854757,0.7999999999999999,13.114285714285714,0.010733446933199164,4.694989106753811
frozenset({'Kraul Harpooner'}),frozenset({'Pelt Collector'}),0.06100217864923747,0.014524328249818447,0.011619462599854757,0.19047619047619047,13.114285714285712,0.010733446933199164,1.217352300397283
"frozenset({""Firemind's Research"", 'Lava Coil'})",frozenset({'Maximize Velocity'}),0.05228758169934641,0.05010893246187364,0.03413217138707335,0.6527777777777778,13.027173913043478,0.0315120964871061,2.735686274509804
frozenset({'Maximize Velocity'}),"frozenset({""Firemind's Research"", 'Lava Coil'})",0.05010893246187364,0.05228758169934641,0.03413217138707335,0.6811594202898551,13.027173913043478,0.0315120964871061,2.972370766488414
"frozenset({'Kraul Harpooner', 'Conclave Tribunal'})",frozenset({'March of the Multitudes'}),0.013071895424836602,0.0682643427741467,0.011619462599854757,0.8888888888888888,13.02127659574468,0.010727118249865912,8.385620915032677
frozenset({'March of the Multitudes'}),"frozenset({'Kraul Harpooner', 'Conclave Tribunal'})",0.0682643427741467,0.013071895424836602,0.011619462599854757,0.1702127659574468,13.02127659574468,0.010727118249865912,1.1893748952572483
frozenset({'Flower'}),"frozenset({'Trostani Discordant', 'Dawn of Hope'})",0.06245461147421932,0.023238925199709513,0.01888162672476398,0.3023255813953488,13.009447674418604,0.017430248680337677,1.4000242072137496
"frozenset({'Trostani Discordant', 'Dawn of Hope'})",frozenset({'Flower'}),0.023238925199709513,0.06245461147421932,0.01888162672476398,0.8125,13.009447674418604,0.017430248680337677,5.000242072137497
"frozenset({'Emmara, Soul of the Accord', 'Venerated Loxodon'})",frozenset({'Trostani Discordant'}),0.04720406681190995,0.07334785766158315,0.04502541757443718,0.9538461538461538,13.004417364813404,0.04156310040086935,20.077463083999007
frozenset({'Trostani Discordant'}),"frozenset({'Emmara, Soul of the Accord', 'Venerated Loxodon'})",0.07334785766158315,0.04720406681190995,0.04502541757443718,0.6138613861386139,13.004417364813403,0.04156310040086935,2.4674971603076177
"frozenset({'Conclave Tribunal', 'Knight of Autumn'})",frozenset({'Flower'}),0.06172839506172839,0.06245461147421932,0.05010893246187364,0.8117647058823529,12.997674418604651,0.046253709531366274,4.9807098765432105
frozenset({'Flower'}),"frozenset({'Conclave Tribunal', 'Knight of Autumn'})",0.06245461147421932,0.06172839506172839,0.05010893246187364,0.8023255813953488,12.997674418604651,0.046253709531366274,4.746550472040667
frozenset({'Trostani Discordant'}),"frozenset({'Flower', 'Emmara, Soul of the Accord'})",0.07334785766158315,0.04647785039941903,0.04429920116194626,0.6039603960396039,12.994585396039604,0.04089015040643332,2.407643427741467
"frozenset({'Flower', 'Emmara, Soul of the Accord'})",frozenset({'Trostani Discordant'}),0.04647785039941903,0.07334785766158315,0.04429920116194626,0.953125,12.994585396039604,0.04089015040643332,19.768579036552893
"frozenset({'Nullhide Ferox', 'Conclave Tribunal'})",frozenset({'Trostani Discordant'}),0.015250544662309368,0.07334785766158315,0.014524328249818447,0.9523809523809524,12.984441301272986,0.013405733470665763,19.45969498910678
frozenset({'Trostani Discordant'}),"frozenset({'Nullhide Ferox', 'Conclave Tribunal'})",0.07334785766158315,0.015250544662309368,0.014524328249818447,0.19801980198019803,12.984441301272986,0.013405733470665763,1.2278974690013178
"frozenset({'Discovery', 'Ritual of Soot'})",frozenset({'Thief of Sanity'}),0.017429193899782137,0.06100217864923747,0.013798111837327523,0.7916666666666666,12.977678571428571,0.012734893037340813,4.507189542483659
frozenset({'Thief of Sanity'}),"frozenset({'Discovery', 'Ritual of Soot'})",0.06100217864923747,0.017429193899782137,0.013798111837327523,0.2261904761904762,12.97767857142857,0.012734893037340813,1.2697838109602815
"frozenset({'Emmara, Soul of the Accord'})",frozenset({'Trostani Discordant'}),0.054466230936819175,0.07334785766158315,0.05156136528685548,0.9466666666666665,12.906534653465345,0.04756638393273875,17.374727668845278
frozenset({'Trostani Discordant'}),"frozenset({'Emmara, Soul of the Accord'})",0.07334785766158315,0.054466230936819175,0.05156136528685548,0.7029702970297029,12.906534653465345,0.04756638393273875,3.1832970225127086
